BME_RS00005	1	1026
BME_RS00005	2	1026
BME_RS00005	3	1026
BME_RS00005	4	1026
BME_RS00005	5	1026
BME_RS00005	6	1026
BME_RS00005	7	1026
BME_RS00005	8	1026
BME_RS00005	9	1026
BME_RS00005	10	1026
BME_RS00005	11	1026
BME_RS00005	12	1026
BME_RS00005	13	1026
BME_RS00005	14	1026
BME_RS00005	15	1026
BME_RS00005	16	1026
BME_RS00005	17	1026
BME_RS00005	18	1026
BME_RS00005	19	1026
BME_RS00005	20	1026
BME_RS00005	21	1026
BME_RS00005	22	1026
BME_RS00005	23	1026
BME_RS00005	24	1026
BME_RS00005	25	1026
BME_RS00005	26	1026
BME_RS00005	27	1026
BME_RS00005	28	1026
BME_RS00005	29	1026
BME_RS00005	30	1026
BME_RS00005	31	1026
BME_RS00005	32	1026
BME_RS00005	33	1026
BME_RS00005	34	1026
BME_RS00005	35	1026
BME_RS00005	36	1026
BME_RS00005	37	1026
BME_RS00005	38	1026
BME_RS00005	39	1026
BME_RS00005	40	1026
BME_RS00005	41	1026
BME_RS00005	42	1026
BME_RS00005	43	1026
BME_RS00005	44	1026
BME_RS00005	45	1026
BME_RS00005	46	1026
BME_RS00005	47	1026
BME_RS00005	48	1026
BME_RS00005	49	1026
BME_RS00005	50	1026
BME_RS00005	51	1026
BME_RS00005	52	1026
BME_RS00005	53	1026
BME_RS00010	1	537
BME_RS00010	2	537
BME_RS00010	3	537
BME_RS00010	4	537
BME_RS00010	5	537
BME_RS00010	6	537
BME_RS00010	7	537
BME_RS00010	8	537
BME_RS00010	9	537
BME_RS00010	10	537
BME_RS00010	11	537
BME_RS00010	12	537
BME_RS00010	13	537
BME_RS00010	14	537
BME_RS00010	15	537
BME_RS00010	16	537
BME_RS00010	17	537
BME_RS00010	18	537
BME_RS00010	19	537
BME_RS00010	20	537
BME_RS00010	21	537
BME_RS00010	22	537
BME_RS00010	23	537
BME_RS00010	24	537
BME_RS00010	25	537
BME_RS00010	26	537
BME_RS00010	27	537
BME_RS00010	28	537
BME_RS00010	29	537
BME_RS00010	30	537
BME_RS00010	31	537
BME_RS00010	32	537
BME_RS00010	33	537
BME_RS00020	1	1266
BME_RS00020	2	1266
BME_RS00020	3	1266
BME_RS00020	4	1266
BME_RS00020	5	1266
BME_RS00020	6	1266
BME_RS00020	7	1266
BME_RS00020	8	1266
BME_RS00020	9	1266
BME_RS00020	10	1266
BME_RS00020	11	1266
BME_RS00020	12	1266
BME_RS00020	13	1266
BME_RS00020	14	1266
BME_RS00020	15	1266
BME_RS00020	16	1266
BME_RS00020	17	1266
BME_RS00020	18	1266
BME_RS00020	19	1266
BME_RS00020	20	1266
BME_RS00020	21	1266
BME_RS00020	22	1266
BME_RS00020	23	1266
BME_RS00020	24	1266
BME_RS00020	25	1266
BME_RS00020	26	1266
BME_RS00020	27	1266
BME_RS00020	28	1266
BME_RS00020	29	1266
BME_RS00020	30	1266
BME_RS00020	31	1266
BME_RS00020	32	1266
BME_RS00020	33	1266
BME_RS00020	34	1266
BME_RS00020	35	1266
BME_RS00020	36	1266
BME_RS00020	37	1266
BME_RS00020	38	1266
BME_RS00020	39	1266
BME_RS00020	40	1266
BME_RS00020	41	1266
BME_RS00020	42	1266
BME_RS00020	43	1266
BME_RS00020	44	1266
BME_RS00020	45	1266
BME_RS00020	46	1266
BME_RS00020	47	1266
BME_RS00020	48	1266
BME_RS00020	49	1266
BME_RS00020	50	1266
BME_RS00020	51	1266
BME_RS00020	52	1266
BME_RS00020	53	1266
BME_RS00020	54	1266
BME_RS00020	55	1266
BME_RS00020	56	1266
BME_RS00020	57	1266
BME_RS00020	58	1266
BME_RS00020	59	1266
BME_RS00020	60	1266
BME_RS00020	61	1266
BME_RS00020	62	1266
BME_RS00020	63	1266
BME_RS00020	64	1266
BME_RS00020	65	1266
BME_RS00020	66	1266
BME_RS00020	67	1266
BME_RS00020	68	1266
BME_RS00020	69	1266
BME_RS00020	70	1266
BME_RS00020	71	1266
BME_RS00020	72	1266
BME_RS00020	73	1266
BME_RS00020	74	1266
BME_RS00020	75	1266
BME_RS00030	1	1329
BME_RS00030	2	1329
BME_RS00030	3	1329
BME_RS00030	4	1329
BME_RS00030	5	1329
BME_RS00030	6	1329
BME_RS00030	7	1329
BME_RS00030	8	1329
BME_RS00030	9	1329
BME_RS00030	10	1329
BME_RS00030	11	1329
BME_RS00030	12	1329
BME_RS00030	13	1329
BME_RS00030	14	1329
BME_RS00030	15	1329
BME_RS00030	16	1329
BME_RS00030	17	1329
BME_RS00030	18	1329
BME_RS00030	19	1329
BME_RS00030	20	1329
BME_RS00030	21	1329
BME_RS00030	22	1329
BME_RS00030	23	1329
BME_RS00030	24	1329
BME_RS00030	25	1329
BME_RS00030	26	1329
BME_RS00030	27	1329
BME_RS00030	28	1329
BME_RS00030	29	1329
BME_RS00030	30	1329
BME_RS00030	31	1329
BME_RS00030	32	1329
BME_RS00030	33	1329
BME_RS00030	34	1329
BME_RS00030	35	1329
BME_RS00030	36	1329
BME_RS00030	37	1329
BME_RS00030	38	1329
BME_RS00030	39	1329
BME_RS00030	40	1329
BME_RS00030	41	1329
BME_RS00030	42	1329
BME_RS00030	43	1329
BME_RS00030	44	1329
BME_RS00030	45	1329
BME_RS00030	46	1329
BME_RS00030	47	1329
BME_RS00030	48	1329
BME_RS00030	49	1329
BME_RS00030	50	1329
BME_RS00030	51	1329
BME_RS00030	52	1329
BME_RS00030	53	1329
BME_RS00030	54	1329
BME_RS00030	55	1329
BME_RS00030	56	1329
BME_RS00030	57	1329
BME_RS00035	1	1911
BME_RS00035	2	1911
BME_RS00035	3	1911
BME_RS00035	4	1911
BME_RS00035	5	1911
BME_RS00035	6	1911
BME_RS00035	7	1911
BME_RS00035	8	1911
BME_RS00035	9	1911
BME_RS00035	10	1911
BME_RS00035	11	1911
BME_RS00035	12	1911
BME_RS00035	13	1911
BME_RS00035	14	1911
BME_RS00035	15	1911
BME_RS00035	16	1911
BME_RS00035	17	1911
BME_RS00035	18	1911
BME_RS00035	19	1911
BME_RS00035	20	1911
BME_RS00035	21	1911
BME_RS00035	22	1911
BME_RS00035	23	1911
BME_RS00035	24	1911
BME_RS00035	25	1911
BME_RS00035	26	1911
BME_RS00035	27	1911
BME_RS00035	28	1911
BME_RS00035	29	1911
BME_RS00035	30	1911
BME_RS00035	31	1911
BME_RS00035	32	1911
BME_RS00035	33	1911
BME_RS00035	34	1911
BME_RS00035	35	1911
BME_RS00035	36	1911
BME_RS00035	37	1911
BME_RS00035	38	1911
BME_RS00035	39	1911
BME_RS00035	40	1911
BME_RS00035	41	1911
BME_RS00035	42	1911
BME_RS00035	43	1911
BME_RS00035	44	1911
BME_RS00035	45	1911
BME_RS00035	46	1911
BME_RS00035	47	1911
BME_RS00035	48	1911
BME_RS00035	49	1911
BME_RS00035	50	1911
BME_RS00035	51	1911
BME_RS00035	52	1911
BME_RS00035	53	1911
BME_RS00035	54	1911
BME_RS00035	55	1911
BME_RS00035	56	1911
BME_RS00035	57	1911
BME_RS00035	58	1911
BME_RS00035	59	1911
BME_RS00035	60	1911
BME_RS00035	61	1911
BME_RS00035	62	1911
BME_RS00035	63	1911
BME_RS00035	64	1911
BME_RS00035	65	1911
BME_RS00035	66	1911
BME_RS00035	67	1911
BME_RS00035	68	1911
BME_RS00035	69	1911
BME_RS00035	70	1911
BME_RS00035	71	1911
BME_RS00035	72	1911
BME_RS00035	73	1911
BME_RS00035	74	1911
BME_RS00035	75	1911
BME_RS00035	76	1911
BME_RS00035	77	1911
BME_RS00035	78	1911
BME_RS00035	79	1911
BME_RS00035	80	1911
BME_RS00035	81	1911
BME_RS00035	82	1911
BME_RS00035	83	1911
BME_RS00035	84	1911
BME_RS00035	85	1911
BME_RS00035	86	1911
BME_RS00035	87	1911
BME_RS00035	88	1911
BME_RS00035	89	1911
BME_RS00035	90	1911
BME_RS00035	91	1911
BME_RS00040	1	642
BME_RS00040	2	642
BME_RS00040	3	642
BME_RS00040	4	642
BME_RS00040	5	642
BME_RS00040	6	642
BME_RS00040	7	642
BME_RS00040	8	642
BME_RS00040	9	642
BME_RS00040	10	642
BME_RS00040	11	642
BME_RS00040	12	642
BME_RS00040	13	642
BME_RS00040	14	642
BME_RS00040	15	642
BME_RS00040	16	642
BME_RS00040	17	642
BME_RS00040	18	642
BME_RS00040	19	642
BME_RS00040	20	642
BME_RS00040	21	642
BME_RS00040	22	642
BME_RS00040	23	642
BME_RS00040	24	642
BME_RS00040	25	642
BME_RS00040	26	642
BME_RS00040	27	642
BME_RS00040	28	642
BME_RS00040	29	642
BME_RS00040	30	642
BME_RS00040	31	642
BME_RS00040	32	642
BME_RS00040	33	642
